sample_id,longitude,latitude,year_of_sampling
GF4S14660b,13.91308459,48.75602924,2016
GF4S02976b,101.016,24.533,2015
GF4S03274b,101.016,24.533,2015
FMS05336v3,111.93469,32.58003,2015
GF4S03598b,101.574,21.612,2015
FMS24765v2,24.70361111,68.4877778,2011
S005863,5.263889,51.236111,2011
GF4S21140b,26.40866359,57.83887374,2016
GF4S10723b,5.777071,52.014828,2016
S006206,-96.602712,39.233533,2014
GF4S02675b,13.82748705,52.94235077,2011
GF3S03179a,26.55598,58.36978,2014
GF4S17730b,138.80378,35.91998,2014
FMS24944v2,14.42,61.48,2014
GF4S21866b,14.5283969,50.2005714,2017
GF4S10828b,5.89,45.1,2014
GF4S03702b,101.016,24.533,2015
GF4S17726b,138.80124,35.91544,2014
S005844,5.263889,51.236111,2011
GF4S04079b,101.574,21.612,2015
GF4S11521b,-116.5478,62.4897,2015
FMS19527v2,83.74633333,42.90952778,2015
FMS16BI0612v2,118.8603189,-34.0944175,2013
S000711,172.1041386,-42.30237935,2012
FMS16BI1853v2,150.736,-33.61623,2015
N1582,8.950998317,55.20709468,2014
FMS16BI0140v2,150.5943242,-35.17363378,2012
GF4S03269b,101.016,24.533,2015
GF3S02100a,128.15,42.18333333,2014
GF4S17564b,124.3333333,51.7,2018
GF4S10831b,5.89,45.1,2014
GF4S17690b,138.79847,35.95949,2014
FMS26358v2,23.07564,58.59682,2012
GF4S03988b,100.167,27.167,2015
N3564,-70.964722,-28.769446,2015
FMS00612v3,14.496111,46.39917,2014
FMS25184v2,15.17,63.17,2014
GF4T1179otu,-82.22,8.76,2012
FMS23119v2,-120.28,50.93,2010
GF4S21787b,22.54061,58.28355,2016
GF4S03634b,101.016,24.533,2015
GF4T620otu,27.33,57.92,2013
FMS25044v2,14.54,61.26,2014
GF4S18772b,21.31466,69.51624,2013
FMS26718v2,22.82668,58.48978,2012
GF3S01496a,8.375477018,46.56830002,2017
GF4S20168b,26.7251,58.4709,2014
FMS24662v2,-73.9559721,41.3914827,2013
GF4S20530b,23.041655,58.842917,2015
FMS00613v3,8.771944,50.27167,2014
FMS00455v3,19.623333,43.38722,2014
GF3S00714a,-2.97133,37.01965,2013
GF3S05642a,16.767108,49.325313,2014
GF4S10746b,5.777071,52.014828,2016
GF4T733otu,132.05,43.21,2010
GF4S20886b,23.933777,59.211863,2016
GF4S19957b,27.31072,58.289,2011
S003121,-119.26342,37.91069,2012
GF4S02423b,9.448648359,48.48725232,2011
FMS22897v2,-83.37,46.42,2011
FMS17624v2,99.38333333,35.41666667,2011
N3829,84.51666667,44.1833333,2016
FMS24308v2,5.63,52.25,2016
GF4S04070b,101.016,24.533,2015
FMS16BI0053v2,149.0083,-35.8811,2014
FMS05374v3,114.88472,37.82851,2015
GF4S21109b,23.92720593,59.3310369,2016
FMS24304v2,5.63,52.25,2016
GF4T1572otu,38.42,-4.89,2016
GF3S01476a,8.372783996,46.56863898,2017
GF4S19564b,26.48778,58.23692,2013
GF3S02838a,13.085274,56.662709,2014
GF4S14603b,13.4536914,48.97698295,2016
S005824,5.263889,51.236111,2011
N0506,117.909,29.124,2011
GF4S19242b,14.3,58.35431089,2016
FMS11482v2,9.931472421,46.49633659,2014
GF4S14552b,13.49239862,49.09240975,2016
GF4S03548b,101.016,24.533,2015
S005237,13.91724799,52.86242309,2011
GF4S19613b,26.62547,58.12398,2013
S00D625,27.3643,57.9386,2013
N1665,9.752402725,55.69123563,2014
GF4S21550b,25.54067,58.13673,2013
S006175,147.34867,-9.4448,2011
GF4S03733b,101.574,21.612,2015
FMS08205v3a,106.5259303,38.8519783,2015
GF4S17375b,11.06,47.44,2016
GF3S04476a,29.74067904,62.60495966,2019
FMS17570v2,100.2166667,34.53333333,2011
S005731,5.263889,51.236111,2009
GF3S05270a,-61.741688,47.478432,2011
GF3S02349a,122.4343,50.9896,2017
GF4S03073b,101.016,24.533,2015
GF4S02630b,13.97380234,53.10083633,2011
N1902,145.747545,-33.346019,
N1925,145.779652,-34.538107,
GF4S02517b,10.3807873,51.22389737,2011
S009215,16.74571583,49.30214773,2013
GF4S20702b,26.292596,58.622742,2015
S000164,5.372778,51.125833,2009
GF4T1321otu,171.35,-42.11,2014
GF4S21424b,26.5529,57.6764,2013
S005759,5.263889,51.236111,2009
GF4S20678b,22.14902,58.173545,2015
GF4S20308b,25.620771,58.272058,2015
GF4S21897b,14.3304764,50.3498575,2017
GF4T548otu,42.79,43.07,2015
FMS21829v2,10.224485,51.268042,2012
GF4S17490b,101.968075,29.55494167,2014
GF3S05229a,-61.729644,47.476672,2011
GF4S21020b,23.69915748,58.66996316,2016
N1680,12.31617428,55.99989788,2014
GF4S01207b,114.26951,33.42504,2015
GF4S15347b,-85.37,42.38,2015
N0556,117.91,29.127,2011
FMSA8F1006v2,-105.38,39.99,2012
FMS25998v2,21.89557,58.32669,2012
GF4S10942b,83.07,55.01,2017
FMS16BI1150v2,149.01165,-35.8748166,2014
FMS24950v2,14.42,61.48,2014
GF4S02097b,18.853583,68.3265,2008
GF4S21025b,24.65739166,58.02673767,2016
FMS16BI1668v2,119.142832,-32.814728,2016
FMS9528v2,13.85521407,48.77657274,2011
GF4S10819b,5.89,45.1,2014
FMS21804v2,10.238938,51.26789,2012
GF3S05183a,52.1063,36.3998,2018
FMS17675v2,93.85,35.5,2011
GF4T1163otu,15.93,67.97,2020
S001777,23.31667,58.55,2011
FMS11001v2,27.0333,58.116,2012
GF4S14419b,16.70662324,49.29034152,2017
N0537,117.909,29.124,2011
FMS16BI1437v2,138.7746583,-34.62681666,2016
GF4S03968b,101.016,24.533,2015
FMS26703v2,22.82668,58.48978,2012
FMS11345v2,-111.423,58.908,2010
S00D540,21.7,61.7,2011
GF4T185otu,-17.12,32.69,2013
FMS19529v2,82.82713889,43.57477778,2015
S008983,17.719246,66.137992,2009
FMS16BI0062v2,149.01025,-35.8769333,2014
FMS17335v2,9.97436,33.52157,2010
GF4S21574b,12.67908056,50.24188611,2014
GF3S01358a,26.43521,58.58016,2015
S009123,17.749183,66.14522,2009
GF4S19738b,26.62186,57.99788,2017
N1762,10.36894119,55.12918933,2014
FMS08079v3a,138.7976944,35.9149167,2017
GF4S00197b,98.83541111,29.5346333,2019
S005942,13.617083,49.043133,2012
S005202,9.261355982,48.39623841,2011
GF3S01395a,24.6661,59.42275,2013
FMS17319v2,-1.232379,37.593066,2010
FMS16BI0632v2,131.0404,-25.3374,2012
GF4S20931b,25.9058,59.4798,2016
FMS17670v2,94.5,35.86666667,2011
FMS08143v3a,138.8315,35.9194722,2017
GF3S10244b,23.6,52.89,2017
GF4S03309b,100.167,27.167,2015
S005877,5.263889,51.236111,2011
GF4T526otu,2.73,9.26,2019
S005832,5.263889,51.236111,2011
GF4S15354b,-89.35,43.1333333,2015
GF3S04576a,24.029352,61.5378,2019
FMS23387v2,-120.35,50.88,2010
GF4S16142b,-96.58333333,39.0833333,2018
N1914,145.992029,-34.76219,
FMS23365v2,-120.35,50.88,2010
GF4S15379b,112.1666667,23.1666667,2015
GF4S21879b,13.4588053,49.6936806,2017
GF4S03037b,101.016,24.533,2015
GF4S15869b,-72.1875,42.4836111,2016
GF3S02315a,121.809,50.9862,2017
GF4S12217b,-0.400587573,39.81767261,2014
S008842,17.749183,66.14522,2009
FMS16BI0575v2,150.7536825,-35.15368962,2012
GF3S01344a,22.0958,58.30223,2012
S009060,17.715826,66.140629,2009
GF4S21700b,24.09308,58.3972,2015
FMS16BI0188v2,132.6333546,-12.62067646,2012
GF3S05264a,-61.753336,47.466188,2011
GF3S03478a,108.24,30.67,2015
FMS22763v2,-89.39,49.07,2011
GF3S03553a,-83.5378,35.6904,2017
GF4S19759b,22.76504,57.06564,2019
FMS22786v2,-89.39,49.07,2011
GF4S03437b,100.167,27.167,2015
S003174,-73.34356,41.87275,2012
GF4T1093otu,9.64,62.37,2020
FMS25911v2,21.98962,58.26414,2012
FMS17777v2,-72.95,-40.79,2013
FMS11805v2,-61.743674,47.461696,2010
GF4T1703otu,-99.1,19,2018
GF4S10766b,15.23075,50.8325833,2016
GF4S19763b,23.15643,56.61266,2019
GF4T879otu,177.32,-18.1,2019
GF4T225otu,39.45,40.24,2015
GF4S17454b,102.0441083,29.59420833,2014
GF3S02106a,128.1166667,42.13333333,2014
GF4S17518b,124.3333333,51.7,2018
GF4S13145b,4.4224,50.7498,2019
GF4S03652b,101.016,24.533,2015
FMS16BI1402v2,138.680987,-34.710871,2016
GF4S03966b,101.574,21.612,2015
S005214,10.31073846,51.2716477,2011
GF4S04106b,100.167,27.167,2015
FMS17612v2,97.01666667,33.75,2011
FMS16BI0157v2,141.97655,-35.11641,2012
GF4S04031b,100.167,27.167,2015
GF4S20966b,24.99949,59.6342,2016
GF4S03997b,101.574,21.612,2015
FMS24737v2,-72.2078598,42.508422,2013
GF4T1579otu,38.98,-5.44,2016
GF4S03305b,100.167,27.167,2015
GF4S03219b,101.574,21.612,2015
FMS16BI0050v2,149.0076,-35.881,2014
FMS25152v2,15.29,62.23,2014
GF4S16310b,8.716666667,47.05,2014
FMS21796v2,10.238938,51.26789,2012
FMS23114v2,-120.28,50.93,2010
N0522,117.909,29.124,2011
FMS24930v2,14.13,60.96,2014
GF4S19632b,26.64834,58.41071,2017
GF4S03595b,101.574,21.612,2015
GF4S14657b,13.90231245,48.7569978,2016
GF4S10940b,83.07,55.01,2017
FMS23535v2,-126.31,52.32,2008
FMS11703v2,-61.739908,47.459647,2011
FMS24092v2,124.9,41.85,2013
GF4T1227otu,-78.97,36.01,2012
FMS16BI0123v2,132.370453,-15.258583,
FMS20362v2,24.17,61.51,2011
GF4S20383b,25.768018,59.634155,2015
S008732,17.795147,66.128665,2009
N1648,9.730524609,55.69191227,2014
FMS25398v2,22.58,66.51,2014
FMS16BI1024v2,152.87905,-27.387121,2013
GF4S16410b,-85.37,42.38,2015
S000833,145.23591,-6.05495,2011
GF4S02699b,13.90992535,52.91229384,2011
GF3S05240a,-61.732651,47.47394,2011
GF3S10227b,11.27,43.12,2017
GF4S02889b,100.167,27.167,2015
GF4S02012b,18.848083,68.330444,2008
FMS06317v3,-84,30.75,2014
S00D519,27.30979,58.2704,2011
S001741,23.551006,58.555214,2011
GF4S21341b,26.301464,58.189678,2017
N1506,10.21615467,56.93746576,2014
GF3S08475b,7.416666667,60.55,
GF4S21710b,26.5561,58.3701,2015
GF4S20364b,25.909157,58.707571,2015
GF3S04486a,29.78302609,62.61025854,2019
FMS00359v3,13.447778,48.50944,2014
GF4S03711b,101.574,21.612,2015
GF4S14654b,13.89852943,48.7587453,2016
N1531,8.507933548,56.24883484,2014
GF4T1608otu,53.6,36.66,2017
GF4T215otu,-3.5,34.19,2014
S001709,23.21667,58.66667,2011
GF4T1200otu,172.1,-42.3,2012
S003044,-119.91283,37.81261,2011
FMS16BI1447v2,138.666994,-34.692037,2016
S000661,2.18613,9.41,2010
GF3S00680a,-2.98583,37.00702,2014
GF4S20999b,27.326,59.224,2016
GF4S01131b,117.6763889,36.98427778,2014
FMS24273v2,5.63,52.25,2016
FMS17366v2,-69.8208,9.767953,2009
FMS16BI0509v2,125.2178,-17.67413333,2011
FMS00489v3,8.671111,50.26639,2014
S009296,16.65949322,49.30205489,2013
S006202,-96.602712,39.233533,2014
GF4S19974b,27.30141,58.26102,2011
FMS00550v3,5.83,52.198,2014
GF3S05202a,-61.743329,47.454411,2011
GF4S13051b,9.357219301,48.44220388,2015
GF4S04010b,100.167,27.167,2015
FMS22800v2,-122.61,54.35,2008
GF4S19861b,26.41113,58.19204,2017
S005825,5.263889,51.236111,2011
GF4S19794b,26.656313,58.403435,2016
GF4S03441b,101.016,24.533,2015
FMS23112v2,-120.28,50.93,2010
GF4S03596b,101.574,21.612,2015
FMS23611v2,-126.31,52.32,2008
GF4S10935b,83.07,55.01,2017
GF4T96otu,-60.02,-2.57,2015
FMS16BI0574v2,150.7568768,-35.12809248,2012
FMS26649v2,21.97197,58.45095,2012
GF4S04050b,100.167,27.167,2015
GF4S15856b,-72.1875,42.4836111,2016
GF4S19339b,16.37,63.14394148,2016
S000641,98.3916,18.5289,2012
S009088,17.808482,65.996435,2009
GF3S01444a,8.36681298,46.56567698,2017
GF4S21883b,14.1742458,49.5002411,2017
GF4S21003b,27.51445,59.27139,2016
FMS15544v2,146.643614,-41.674283,2012
GF4S21703b,23.48397,59.0029694,2015
GF4S19910b,25.587969,58.36562,2011
FMS00493v3,19.636667,42.43028,2014
FMS16BI0554v2,142.28933,-36.67107,2012
FMS06170v3,101.28593,21.90926,2013
S009053,17.725049,66.13815,2009
FMS17213v2,-70.080944,-41.253333,2010
GF3S09240b,11.70554167,51.6299111,2016
S000772,23.57021,58.58463,2012
GF4T1192otu,-97.3,19.17,2012
GF4S12287b,-0.685451565,39.60404801,2014
FMS16BI1874v2,150.73733,-33.60963,2015
FMS19746v2,-64.7225,-22.3556,
S008756,17.715826,66.140629,2009
GF4S17369b,11.06,47.44,2016
FMS23525v2,-121.92,52.32,2009
S005882,5.263889,51.236111,2011
FMS17752v2,100.1,37.4,2011
GF4S17495b,101.9670806,29.55476667,2014
GF4S19687b,26.96298,58.35702,2017
FMS9549v2,13.85525297,48.77658416,2011
GF4S03257b,101.574,21.612,2015
GF4S19296b,16.33,61.86122121,2016
N0593,117.907,29.123,2011
GF4T313otu,-50.65,67.02,2017
GF4S21965b,22.2487,58.3535,2014
FMS10991v2,27.31,58.25,2012
FMS08136v3a,138.8315,35.9194722,2017
S000528,75.01802,13.52236,2013
FMS16BI0066v2,149.01088,-35.8748666,2014
GF4S03101b,101.574,21.612,2015
GF4S03010b,100.167,27.167,2015
GF4S13162b,4.4394,50.7658,2019
GF4S13040b,9.457952708,48.40133333,2015
FMS16BI1085v2,138.7083,-34.88076,2013
FMS16BI1797v2,150.72043,-33.61072,2015
GF4T1472otu,74.51,42.55,2015
GF4S20893b,26.761448,59.077543,2016
GF4S03751b,101.574,21.612,2015
FMSA8F1033v2,-65.8,18.3,2012
GF4T5otu,-69.9,-4,2012
GF4S03570b,101.574,21.612,2015
GF4S21128b,24.0119391,59.22915378,2016
FMS05311v3,114.8905,37.76742,2015
GF4T937otu,11.7,48.41,2019
S000956,8.46667,46.63333,
GF4S20361b,25.739164,58.694428,2015
FMS11025v2,27.0333,58.116,2012
GF4S03588b,100.167,27.167,2015
GF4S20986b,26.645258,58.73948,2016
GF4S20875b,24.146808,59.355928,2016
GF4S03061b,101.574,21.612,2015
FMS23621v2,-126.31,52.32,2008
FMS19745v2,-64.7256,-22.3424,
FMS16BI0190v2,132.4452461,-13.51830376,2013
FMS26085v2,22.44765,58.35375,2012
GF4S21026b,24.65739166,58.02673767,2016
FMS22812v2,-121.04,39.55,2011
GF4T1005otu,-75.12,8.28,2019
N1963,-71.585444,-31.199813,
FMS05332v3,114.9625,36.23167,2015
GF4S13043b,9.492124587,48.42264028,2015
GF4S20127b,22.721,57.288,2014
GF3S05732a,14.70723444,48.66342256,2015
GF4S10830b,5.89,45.1,2014
FMS23116v2,-120.28,50.93,2010
GF4S21744b,22.21582,58.49144,2015
GF4S02667b,13.81032804,53.04453521,2011
GF4S20602b,26.524716,59.485886,2015
S008702,17.742322,66.150675,2009
N0789,117.908,29.124,2011
GF4S20845b,24.257883,59.400528,2015
GF4T798otu,-67.52,-54.47,2012
GF4S17512b,124.3333333,51.7,2018
GF3S00725a,-2.96982,37.03661,2013
GF4S21458b,27.3258,57.9246,2013
FMS16BI1691v2,143.13999,-13.68124,2015
FMS16BI0279v2,145.4472167,-16.10298333,2013
GF4T1051otu,100.1,20.22,2020
GF4S20906b,27.064086,57.734887,2016
GF4S21582b,26.61229,58.32833,2014
FMS24975v2,13.85,60.68,2014
GF4S14570b,13.4377447,49.03253102,2015
GF4S17700b,138.80341,35.9195,2014
S000638,145.58507,-17.02205,2012
FMS24992v2,14.29,61.19,2014
GF4S21221b,26.52324,58.35534,2019
GF4S21145b,26.49781,58.74809,2016
GF3S04430a,24.516578,60.294299,2019
FMS20301v2,24.17,61.51,2011
FMS24768v2,24.70361111,68.4877778,2011
GF4S21432b,26.4149,57.6415,2013
GF4S02921b,100.167,27.167,2015
FMS17602v2,95.7,33.93333333,2011
GF3S00697a,-2.97198,37.05358,2014
GF4T687otu,-98.67,20.48,2015
GF4S21046b,26.19105564,57.75733861,2016
GF4S03092b,101.016,24.533,2015
GF4S19819b,26.81494,57.98483,2017
GF4T827otu,-73.01,-37.82,2018
GF4S17711b,138.80077,35.94163,2014
FMS16BI1897v2,146.7409397,-43.04549934,2015
GF4S03602b,100.167,27.167,2015
GF4S02596b,10.46017454,51.07935906,2011
GF4T65otu,-51.44,-1.74,2015
GF4S03544b,101.016,24.533,2015
GF4S19273b,19.11,65.13255426,2016
S00D608,26.4768,57.6898,2013
GF3S05840a,14.70872691,48.66470334,2015
GF4S12314b,-0.252719131,38.88032242,2014
GF3S03542a,-83.5065,35.6942,2017
GF4S17789b,-83.434013,35.049007,2013
FMS16BI0225v2,115.2526,-30.16913333,2013
GF3S05210a,-61.750839,47.439167,2011
GF3S05228a,-61.734224,47.472942,2011
FMS24072v2,124.9,41.85,2013
GF4S20365b,25.946528,58.693705,2015
GF4S20279b,22.781012,58.475907,2015
GF4T232otu,39.7,40.83,2015
FMS00285v3,14.809167,46.20444,2013
GF4T545otu,42.74,43.11,2015
GF4S19946b,27.31049,58.27957,2011
N3629,-123.2666667,54.3333333,2014
FMS11756v2,-61.7619,47.45207,2011
FMS16BI0619v2,118.7302858,-34.30374389,2013
GF4T1235otu,153.17,-28.27,2012
GF4S19877b,26.557575,58.417659,2017
GF4S14470b,16.66541,49.267661,2016
GF4S17652b,138.82731,35.9488,2014
FMS26751v2,23.30707,58.54605,2012
GF4T1407otu,-149.6,68.62,2012
GF4S03817b,100.167,27.167,2015
FMS23615v2,-126.31,52.32,2008
GF4T981otu,-63.53,45.57,2019
FMS16BI1776v2,147.01602,-42.38684,2014
GF4S19915b,27.32476,58.28328,2011
FMS24179v2,5.63,52.25,2012
GF4T1609otu,35.87,-3.81,2018
GF4S03884b,101.574,21.612,2015
N2032,147.422757,-34.435437,
GF4S03480b,100.167,27.167,2015
GF4S01142b,115.0418333,36.23005556,2014
GF3S01308a,27.79904,59.17464,2015
GF4S21047b,26.21502637,57.75198123,2016
FMS16BI0091v2,150.267756,-33.652613,2014
GF4T973otu,126.93,54.12,2019
FMS23029v2,-95.15,31.11,2012
FMS25043v2,14.54,61.26,2014
FMS24187v2,5.63,52.25,2012
GF4S02684b,13.74618179,52.91740128,2011
S006275,-96.602712,39.233533,2014
FMS22930v2,-120.78,39.26,2011
GF4S21420b,26.6012,57.6823,2013
FMS23539v2,-126.31,52.32,2008
GF4S21473b,27.3688,57.9504,2013
GF4S21903b,15.2511161,50.3191369,2017
FMS05383v3,117.07359,35.06678,2015
GF4S21446b,26.4768,57.6898,2013
FMS25052v2,14.21,60.95,2014
GF4T358otu,90.7,25.65,2018
FMS25071v2,14.05,61.03,2014
FMS16BI1197v2,149.01025,-35.8769333,2014
FMS24969v2,14.14,60.69,2014
S00D535,21.7,61.7,2011
GF4S03593b,100.167,27.167,2015
GF4S19278b,14.4,59.17199001,2016
GF3S02338a,122.4327,50.9896,2017
FMS20372v2,24.17,61.51,2011
GF4S20133b,22.2878,57.6288,2014
GF4S11338b,-112.182,59.7256,2015
GF4T684otu,-98.55,20.16,2015
GF4S02990b,101.016,24.533,2015
FMS22918v2,-83.37,46.42,2011
GF4S17803b,-83.45717,35.04411,2013
S000965,8.46667,46.63333,
FMS10974v2,27.31,58.25,2012
FMS16BI1482v2,116.22374,-32.57229,2016
FMS25304v2,22.41,66.58,2014
GF4S02089b,18.853583,68.3265,2008
FMS16BI0432v2,148.336683,-42.105769,2013
FMS24736v2,-72.2078598,42.508422,2013
GF4T489otu,8.6,45.79,2019
FMS06320v3,-84,30.75,2014
GF4S19841b,27.324793,58.281896,2017
S005736,5.263889,51.236111,2009
GF3S04570a,23.98333333,61.50888889,2019
GF4S21052b,26.32409991,57.59420473,2016
GF3S05660a,16.745643,49.287801,2014
FMS05360v3,119.99864,36.62681,2015
FMS22784v2,-89.39,49.07,2011
GF3S06715a,128.463275,38.032124,2018
N0668,117.907,29.123,2011
GF4T1605otu,55.48,37.14,2017
N1583,8.950998317,55.20709468,2014
GF4T729otu,133.58,43.49,2010
FMS23301v2,-122.61,54.35,2008
FMS23213v2,-120.42,50.85,2010
GF4S19582b,26.57166,58.25496,2013
GF4S20436b,24.735237,59.433238,2015
FMS12311v2,17.5457,60.0725,2012
FMS25027v2,14.19,60.73,2014
FMS25300v2,22.41,66.58,2014
GF3S00757a,-3.33887,36.9659,2014
N1603,10.48020474,56.29155915,2014
FMS9521v2,13.8552011,48.77656893,2011
GF4S02696b,13.67073695,52.88848023,2011
FMS00491v3,13.447778,48.50944,2014
GF4S03197b,101.574,21.612,2015
GF4S20087b,26.9591,58.0629,2014
GF4S20824b,24.672744,59.06406,2015
GF4S21094b,24.55077913,59.27369111,2016
S000723,153.17305,-28.26482,2012
GF4T685otu,-98.6,20.64,2015
GF4S19676b,26.738877,58.204615,2016
FMS24282v2,5.63,52.25,2016
GF4S17558b,124.3333333,51.7,2018
FMS22787v2,-89.39,49.07,2011
GF4T1044otu,14.04,37.86,2017
FMS05388v3,115.04183,36.23006,2015
FMS03000v3,114.6833333,37.8833333,2016
GF3S01325a,22.2878,57.6288,2014
GF4S16467b,-89.35,43.1333333,2015
GF4T1402otu,12.34,56.03,2014
FMS23351v2,-120.35,50.88,2010
FMS00501v3,8.437983,50.00225,2014
S000701,-67.51814,-54.46653,2011
GF4S20305b,25.488969,58.251449,2015
GF4S02529b,10.7525687,51.19070434,2011
GF4S03646b,100.167,27.167,2015
GF4T1484otu,18.42,-33.97,2016
FMS25033v2,14.19,60.73,2014
S009221,16.74571583,49.30214773,2013
FMS19523v2,84.18541667,43.04130556,2015
GF4T1106otu,24.03,68.06,2020
GF4S04054b,101.574,21.612,2015
FMS06192v3,101.25925,21.9496,2013
GF4S20514b,23.744084,58.94699,2015
FMS16BI1083v2,138.8613,-34.60901,2013
FMS16BI0209v2,148.599397,-34.858486,2013
GF4S17769b,-64.86466667,-32.0725556,2014
GF4S03023b,101.574,21.612,2015
S008944,17.749183,66.14522,2009
FMS24692v2,-73.3378848,42.4750834,2013
GF4S11360b,-117.1347,61.6239,2015
GF3S10216b,11.22,43.08,2017
FMS25431v2,22.57,66.54,2014
GF4S13308b,4.4045,50.7486,2019
GF4S20717b,27.332668,57.532119,2015
GF4S04052b,100.167,27.167,2015
FMS25073v2,14.05,61.03,2014
FMS9559v2,13.85524093,48.77662118,2011
GF3S02079a,124.8333333,40.85,2014
GF4S17494b,101.9672972,29.55484167,2014
GF4S01998b,18.848083,68.330444,2008
GF4S21161b,25.05618911,58.45034707,2016
GF4S02580b,10.35927854,51.33715025,2011
GF4S17673b,138.81961,35.91551,2014
FMS17362v2,-69.946911,9.666497,2009
FMS24993v2,14.29,61.19,2014
GF4T247otu,-72.23,42.49,2015
FMS16BI1249v2,138.692509,-34.721531,2016
GF4S20759b,25.699726,59.097677,2015
GF3S02072a,115.4333333,39.95,2014
GF4S03420b,101.016,24.533,2015
GF3S01421a,26.33548312,58.05627566,2016
FMS26439v2,22.26849,58.29754,2012
GF4S02429b,9.357219301,48.44220388,2011
GF4S13157b,4.4172,50.7426,2019
FMS20330v2,24.17,61.51,2011
FMS24076v2,124.9,41.85,2013
FMS16BI0189v2,132.4531142,-13.52161823,2013
GF3S05160a,1.033056,41.3475,2014
FMS08128v3a,138.8315,35.9194722,2017
GF4S14488b,16.63922327,49.25554086,2016
S00D570,21.7,61.8,2011
GF4T753otu,47.31,38.34,2012
GF4S03121b,100.167,27.167,2015
GF4S21844b,23.82291,59.21635,2018
FMS00498v3,19.549444,43.39583,2014
GF4S14174b,8.716666667,47.05,2014
FMS24756v2,-71.3317636,42.4093993,2013
GF4S03742b,100.167,27.167,2015
GF4S02589b,10.37731423,51.14225263,2011
GF3S06717a,128.463275,38.032124,2018
GF4S04109b,101.016,24.533,2015
FMS08199v3a,111.6710272,40.7704282,2015
GF4S11506b,-116.456,62.5402,2015
FMS16BI0512v2,120.68075,-19.76865,2011
GF4S02999b,101.016,24.533,2015
GF3S05235a,-61.725088,47.477783,2011
FMS16BI1167v2,141.898047,-29.055658,2014
GF4S11424b,-114.1562,60.3362,2015
S000584,147.35164,-9.4347,2011
GF4T510otu,24.64,70.81,2019
GF4S14621b,13.64528734,48.93936618,2016
GF4S03184b,100.167,27.167,2015
N0498,117.909,29.126,2011
GF4T404otu,-66.07,18.13,2018
FMS25159v2,15.84,62.72,2014
GF4S03253b,101.574,21.612,2015
S000968,8.46667,46.63333,
GF4S21947b,26.71925,58.46564,2014
FMS16BI1034v2,143.92897,-39.72931,2013
FMS22988v2,-95.15,31.11,2012
GF4T1400otu,12.33,56.05,2014
FMS15739v2,81.82666667,32.07333333,2011
GF4T146otu,145.28,-6.36,2011
S006600,-149.53333,68.61667,2012
GF4S01168b,111.89003,32.52867,2014
S009292,16.725744,49.315702,2013
GF4S17440b,102.0756861,29.60756389,2014
S005893,5.263889,51.236111,2011
GF4S10715b,5.777071,52.014828,2016
FMS00582v3,14.594444,46.42722,2014
S009300,16.71357561,49.30599656,2013
GF4T467otu,-44.74,-22.36,2018
FMS08000v3a,138.8177222,35.9173889,2016
FMS11699v2,-61.753256,47.431722,2011
GF4S11346b,-117.1724,61.7765,2015
FMS16BI1840v2,150.71983,-33.61007,2015
GF3S08610b,1.072876411,42.59339011,2013
N1529,8.195221697,56.29494445,2014
FMS10982v2,27.31,58.25,2012
GF3S09282b,12.6584281,50.2383325,2008
GF4S21271b,26.8737,57.9812,2020
N0529,117.91,29.124,2011
FMS16BI1529v2,150.364634,-33.57884446,2015
GF4S11366b,-116.4846,62.5076,2015
FMS25177v2,15.17,63.17,2014
GF4S12628b,126.7282834,33.4780278,2015
GF4T1653otu,12.96,47.53,2018
FMS16BI1775v2,147.42226,-42.61778,2014
FMS16BI0372v2,145.895516,-41.532403,2013
GF4S10873b,-1.32,51.77,2014
GF3S05243a,-61.737718,47.467965,2011
GF4S16291b,-93.21,45.43,2017
GF4S02665b,13.69441893,53.10734802,2011
GF4S19893b,26.82084,58.46239,2018
GF4T1119otu,24.12,54.88,2020
GF4S16763b,21.31689,69.51724,2013
FMS06184v3,101.25327,21.91028,2013
FMS24633v2,-74.009257,41.419898,2013
GF4S03992b,101.016,24.533,2015
N0591,117.909,29.123,2011
GF3S00709a,-2.98623,37.00643,2013
FMS17262v2,-100.420636,22.644511,2008
FMS08105v3a,138.8315,35.9194722,2016
GF4S03478b,101.016,24.533,2015
GF4T1286otu,-68.12,-54.71,2013
GF4S20715b,24.542464,58.061631,2015
S001742,23.551006,58.555214,2011
GF4S02919b,101.016,24.533,2015
N1527,8.195221697,56.29494445,2014
GF4S20208b,26.597387,58.653021,2015
FMS00445v3,14.072778,46.01472,2014
FMS24711v2,-73.2508238,42.1290612,2013
GF4T958otu,11.69,48.41,2019
S005940,13.61705,49.044033,2012
GF4T1370otu,166.35,-22.06,2014
GF4S03458b,101.574,21.612,2015
GF4S20856b,26.924543,58.027909,2016
GF4S20773b,26.925252,58.273944,2015
GF4S20079b,26.6617,58.3345,2014
GF4T1668otu,28.74,-2.32,2018
S000836,145.40921,-6.01602,2011
GF3S02194a,110.5,31.81666667,2014
FMS08135v3a,138.8315,35.9194722,2017
GF4S21743b,22.20443,58.37142,2015
FMS05391v3,119.93831,36.61856,2015
GF4S20679b,21.968263,58.346171,2015
