sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,plant_diversity,climate_stability_index,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,area_sampled,extraction_dna_mass,Resolve_Biome,arbuscular_mycorrhizal_richness,CV_Fold_Random,geometry,knndmw_CV_folds,Pixel_Long,Pixel_Lat
S5389,2346,262.51685,1376.7473,353.55005,108.796646,17,1599,5020,2901,-0.1374082,-0.7131498,243,1.9438295,1.4375,32.692307,0,7.2686224,3325.6,185.79216,67.62979,11.778461,59.088554,1138,0.15468602,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,7,3.760711626,4,131.8208313|-13.83749962,6,131.8208313,-13.83749962
S5006,1290,182.51685,1617.431,334.5332,47.603325,90,942,520,2303,-0.0053114817,0.2737802,82,0.93682885,2.0625,100,1.6019228,14.691911,4957,200,34.458828,17.975796,58.365345,2148,0.39485013,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400,1.5,1,2.903891116,4,119.4958344|29.02916718,3,119.4958344,29.02916718
S4115,1267,131.61621,3437.4023,183.5664,24.196665,,261,3851,6205,0.39932412,0.9167687,1745,5.119382,0.375,0,0,18.65031,6519.2,200,53.640045,224.0743,50.686573,2003,0.2097156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.25,1,2.995482284,5,-155.3125|19.82916641,1,-155.3125,19.82916641
S4846,672,64.5,569.9665,197.50024,28.401676,,1258,4590,1246,-0.7439879,6.28e-07,1,0.4455837,-0.25,100,0.05189327,70.7968,6269.6,142.56906,55.12964,110.08702,56.12549,,0.6450463,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.265,3,3.298832352,5,19.67083359|60.21250153,9,19.67083359,60.21250153
S5056,1283,205.43213,1126.6891,295.43213,79.30335,36,210,-1489,4314,0.032900333,-0.34163457,643.5,14.73798,5.8125,0,0.073886834,45.046223,6411.8,194.28722,32.690987,24.019896,61.8505,2292,0.30616584,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0.25,1,4.318221182,6,106.2125015|24.36249924,3,106.2125015,24.36249924
S2917,865,105.5,809.0496,224.5,11.501673,61,919,3801,3088,0.487353,0.22629812,37,0.61984015,-0.25,0,2.1767347,44.05529,9033.2,200,39.535904,20.211758,60.658054,1024,0.50589156,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0.25,4,2.079441542,3,4.987500191|50.87083435,6,4.987500191,50.87083435
S6637,576,24.433105,1273.0164,181.40039,34.89834,,820,788,1754,-0.93145335,0.36369985,76.5,4.4805384,-1.625,0,0.11731243,90.53511,4158.8,198.39342,49.524784,120.59553,49.038464,571,0.43197513,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,11,2.397895273,8,-149.5041656|60.99583435,4,-149.5041656,60.99583435
S5896,1560,223.49976,1114.1012,260.49976,33.698315,,1096,4509,2554,0.4064843,-0.91363394,54,3.562436,-0.375,25,0.05689712,92.91893,18564.2,167.03294,64.906395,36.43841,57.297173,1698,0.1300146,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,1,3.113470888,7,32.47916794|-28.26250076,9,32.47916794,-28.26250076
S3461,1792,247.5,1122.983,331.5,86.30165,29,686,2925,2235,-0.10905862,0.38172087,28.5,0.3553965,-0.3125,26.923079,0,38.029865,7577.2,200,66.693214,13.15846,61.03452,1579.8047,0.23161153,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.25,7,3.135450761,5,34.37916565|-18.9375,4,34.37916565,-18.9375
S7687,1933.9998,227.56665,2950.6462,248.5498,17.9,,270,1755,3805,0.74400765,0.6681686,49.5,5.9855947,-4,0,0.09063805,121.70809,16026.4,200,29.373148,81.71923,54.94825,1723,0.19560494,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0.25,1,1.580420987,8,-156.0375061|20.79583359,2,-156.0375061,20.79583359
