sample_id,longitude,latitude,year_of_sampling
S6149,111.0394444,29.6544444,2012
S4542,-155.3251139,19.82215833,2017
S6866,-107.6833333,50.3,2011
S2571,116.2833333,42.0333333,2010
S5774,90.91111111,68.96305556,2018
S2014,126.8425,45.845556,2014
S1045,3.01889,39.83495,2018
S3581,111.94426,32.52209,2015
S7506,-73.37,45.72,2011
S4222,34.45741,-18.934019,2014
S897,-6.502172222,6.130641667,2012
S4179,19.789131,60.365367,2015
S2997,-155.3070028,19.8329472,2017
S5217,-155.3099972,19.8326083,2017
S2836,-64.185425,-31.560315,2015
S6242,-119.969482,54.63433142,2016
S5687,-117.970426,54.58351057,2016
S6052,9.335833333,0.576666667,2018
S3004,111.8742908,26.7603897,2014
S5225,27.2624,58.2986,2009
S1674,19.789175,60.364769,2015
S1386,-73.37,45.72,2011
S1060,118.2438,40.9322,2010
S6229,-155.3159722,19.8209611,2017
S2835,9.460072222,48.4587139,2011
S1446,20.275511,60.130228,2015
S6442,-119.680605,54.81207452,2016
S5617,-119.097777,56.26112706,2016
S2200,114.85628,37.80311,2015
S4096,-117.970426,54.58351057,2016
S7673,-117.325814,53.42042705,2016
S3380,19.800431,60.334725,2015
S3241,-155.3170028,19.8208167,2017
S5420,4.98766,50.87272,2018
S3215,111.0502778,29.6677778,2012
S4855,-119.099106,56.24936834,2016
S4159,-155.3010472,19.8330056,2017
S2528,-113.35,48.4666667,NA_
S5586,-117.725821,53.9446358,2016
S1981,110.4,22.70916667,2018
S3498,-155.3159722,19.8209611,2017
S1267,112.53,23.17,2015
S4130,-155.3159722,19.8209611,2017
S3029,-87.3513,20.4445,2013
S3533,112.53,23.17,2015
S4027,-79.8434,9.110057,2012
S5237,-66.96666667,18.14472222,2018
S1154,112.29,35.2,2016
S3242,-155.3102889,19.8328028,2017
S2719,-73.37,45.72,2011
S5346,19.540514,60.218036,2015
S2272,-113.35,48.4666667,NA_
S2656,-155.3170028,19.8208167,2017
S2788,9.460072222,48.4587139,2011
S2050,-73.37,45.72,2011
S1054,-6.716216667,4.762894444,2012
S2042,115.72,29.29,2018
S4172,-155.3251139,19.82215833,2017
S1233,-155.3102889,19.8328028,2017
S5339,-117.970426,54.58351057,2016
S3917,-155.3176528,19.8207917,2017
S1872,-155.3176528,19.8207917,2017
S3433,-155.3102889,19.8328028,2017
S4374,-155.3010472,19.8330056,2017
S5575,-155.3070028,19.8329472,2017
S4030,-155.3099972,19.8326083,2017
S6782,-155.3170028,19.8208167,2017
S1398,34.19967,-19.0001,2014
S6794,137.94,49.31833333,2016
S6217,-107.6833333,50.3,2011
S3667,-155.3102889,19.8328028,2017
S5596,-155.3263889,19.82154722,2017
S2549,105.6712,35.5484,2010
S4174,-155.3261611,19.8219194,2017
S2597,20.275306,60.130364,2015
S910,115.72,29.29,2018
S5436,-107.6833333,50.3,2012
S3580,108.066667,34.283333,2015
S4036,-86.21666667,39.24333333,2011
S5857,27.2624,58.2986,2009
S1980,102.3127778,2.981944444,2012
S3429,27.2624,58.2986,2009
S2560,109.6545,38.5521,2010
S2538,106.5066667,24.05666667,2018
S5417,-87.3501,20.4443,2013
S3210,-113.35,48.4666667,NA_
S2268,110.5319444,19.95,2018
S7535,-117.325814,53.42042705,2016
S3051,108.9766667,18.46111111,2018
S3703,10.417922,51.271275,2011
S2106,119.45,42.46,2015
S3418,95.18,40.21,2015
S1826,-155.3159722,19.8209611,2017
S2881,108.7997222,18.54888889,2018
S5926,-155.3102889,19.8328028,2017
S4101,-117.970426,54.58351057,2016
S4699,-149.5991667,68.62305556,2012
S2459,3.01889,39.83495,2018
S4740,9.460072222,48.4587139,2011
S1758,108.066667,34.283333,2016
S1005,-6.514708333,5.248472222,2012
S4776,117.4289,40.8484,2010
S1050,-47.55694444,-14.79194444,2016
S974,-6.484205556,6.133586111,2012
S3509,-155.3251139,19.82215833,2017
S1041,-6.534483333,5.849863889,2012
S2623,108.715,18.62583333,2018
S908,115.72,29.29,2018
S2216,-113.35,48.4666667,NA_
S3704,10.405344,50.971664,2011
S4322,9.460072222,48.4587139,2011
S4659,-73.37,45.72,2011
S2777,35.11194444,31.34444444,2019
S1067,3.01889,39.83495,2018
S2077,3.01889,39.83495,2018
S3489,-155.3102889,19.8328028,2017
S1125,-6.543955556,5.020102778,2012
S1381,113.354,34.84568,2015
S7047,-155.3170028,19.8208167,2017
S3980,9.64,34.38,2014
S5531,19.671547,60.213056,2015
S4684,-119.680605,54.81207452,2016
S1650,108.066667,34.283333,2016
S3825,-64.185601,-31.56004,2015
S4288,9.460072222,48.4587139,2011
S6041,-155.3251139,19.82215833,2017
S2262,110.1369444,23.25555556,2018
S2805,126.8425,45.845556,2014
S2541,104.6513889,51.38583333,2018
S2258,120.01272,36.69275,2015
S3833,145.4363889,-16.24111111,2014
S2767,10.92888889,-1.8025,2018
S2280,112.29,35.1,2016
S1223,4.904111,50.865687,2018
S1952,111.0502778,29.6677778,2012
S4403,-118.762735,54.51051497,2016
S7460,-2.833333,37.4,2011
S1316,111.94426,32.52209,2015
S4243,-155.3159722,19.8209611,2017
S5480,-155.3102889,19.8328028,2017
S4173,-155.3261611,19.8219194,2017
S2975,-61.34,15.375,2018
S2887,111.0369444,29.6566667,2012
S5787,-155.3046194,19.8330333,2017
S6717,34.45741,-18.934019,2014
S6574,-107.6833333,50.3,2012
S3074,-87.3484,20.443,2013
S5856,-119.99912,54.66892,2016
S3490,-155.3263889,19.82154722,2017
S7481,-73.37,45.72,2011
S1394,20.164211,60.074031,2015
S1976,34.362,-18.9713333,2014
S2458,112.29,35.1,2016
S4884,-155.3176528,19.8207917,2017
S5727,-155.3261611,19.8219194,2017
S5319,17.92861111,-30.08444444,2018
S4393,-155.3070028,19.8329472,2017
S1298,126.1166667,47.93333333,2017
S2795,105.4794444,24.75805556,2018
S4438,124.7,43.5,2017
S1087,111.1031,39.7674,2010
S2499,112.9956,40.9957,2010
S3780,-155.3251139,19.82215833,2017
S5686,-155.3176528,19.8207917,2017
S1666,98.39138889,8.039166667,2017
S7651,-73.37,45.72,2011
S1106,-6.543275,5.020241667,2012
S4249,-155.3261611,19.8219194,2017
S2246,-73.37,45.72,2011
S2015,-64.208686,-31.575274,2015
S4653,-155.3099972,19.8326083,2017
S7451,-117.968734,54.58128419,2016
S3105,-155.3251139,19.82215833,2017
S2752,-155.3159722,19.8209611,2017
S1127,-6.648880556,5.600663889,2012
S7326,-113.35,48.4666667,NA_
S6253,-116.966739,53.32204872,2016
S6448,-116.60558,54.2374,2016
S6740,-155.3263889,19.82154722,2017
S6558,-155.3099972,19.8326083,2017
S1262,-73.37,45.72,2011
S6197,-155.3070028,19.8329472,2017
S4156,-155.3263889,19.82154722,2017
S4126,-155.3263889,19.82154722,2017
S972,-5.852272222,6.165175,2012
S2563,10.405344,50.971664,2011
S5542,19.543269,60.235711,2015
S1160,24.92805556,35.18111111,2014
S4319,9.460072222,48.4587139,2011
S2867,19.927425,60.347133,2015
S3476,125.4333333,43.78333333,2017
S6762,-155.3159722,19.8209611,2017
S4869,-73.37,45.72,2011
S4703,-119.69187,54.81258,2016
S2895,-73.37,45.72,2011
S6713,119.4818633,29.0308,2014
S5691,109.4553,36.0356,2010
S2129,110.3758333,22.66472222,2018
S1936,108.066667,34.283333,2016
S1218,-6.484097222,6.1321,2012
S7229,-73.37,45.72,2011
S4157,-155.3261611,19.8219194,2017
S2776,9.460072222,48.4587139,2011
S6461,-118.665309,53.99518206,2016
S3421,116.2833333,42.0333333,2011
S4209,10.417922,51.271275,2011
S3988,-155.3102889,19.8328028,2017
S1538,4.96303,50.86246,2018
S1611,-113.35,48.4666667,NA_
S4364,-155.3170028,19.8208167,2017
S3511,-155.3010472,19.8330056,2017
S2215,-73.37,45.72,2011
S4117,-155.3251139,19.82215833,2017
S4619,115.3978,41.2675,2010
S3417,107.63,40.55,2015
S7348,-119.99912,54.66892,2016
S1181,110.5319444,19.95,2018
S995,106.6630556,23.89861111,2018
S5018,-155.3046194,19.8333267,2017
S6735,-155.3251139,19.82215833,2017
S7531,24.03361111,68.06333333,2012
S2239,110.2907,37.4586,2010
S4774,16.17,48.25,2015
S998,-155.3263889,19.82154722,2017
S1279,115.50656,33.29347,2015
S3042,20.165792,60.074161,2015
S7140,130.9980556,-12.70138889,2011
S5563,9.460072222,48.4587139,2011
S1864,3.01889,39.83495,2018
S3082,110.1408333,23.16444444,2018
S2285,4.9779,50.85897,2018
S2288,9.460072222,48.4587139,2011
S7470,-113.35,48.4666667,NA_
S1820,112.53,23.17,2015
S6228,-155.3176528,19.8207917,2017
S1721,-64.94055556,-32.76888889,2007
S2860,117.03585,35.03821,2015
S1264,111.8739992,26.7612853,2014
S3435,-155.3176528,19.8207917,2017
S5035,111.0369444,29.6566667,2012
S4238,34.375167,-18.9413833,2014
S1964,4.98661,50.871172,2018
S4336,-64.185601,-31.56004,2015
S4624,34.3957,-18.889181,2014
S2930,116.9327689,28.2142783,2014
S4038,126.8425,45.845556,2014
S4061,76.98361111,43.13166667,2018
S1630,121.0663889,-29.66,2018
S4571,-155.3099972,19.8326083,2017
S1265,115.71,29.28,2018
S3419,107.41,35.12,2013
S1069,133.8755556,-23.76694444,2010
S3779,-155.3261611,19.8219194,2017
S6556,-155.3102889,19.8328028,2017
S6910,-155.3159722,19.8209611,2017
S1190,115.60347,33.30233,2015
S2964,-155.3170028,19.8208167,2017
S914,-6.647372222,5.600933333,2012
S4888,-155.3170028,19.8208167,2017
S6615,-155.3070028,19.8329472,2017
S2039,-87.3505,20.4447,2013
S2128,4.90409,50.86578,2018
S3720,25.49888889,-18.07166667,2013
S4785,106.9,39.51,2015
S2588,20.268553,60.140622,2015
S4575,-118.762735,54.51051497,2016
S1483,101.17,21.57777778,2014
S2900,108.7997222,18.54888889,2018
S990,-5.85215,6.164452778,2012
S2317,9.460072222,48.4587139,2011
S2520,110.6186111,19.59666667,2018
S6107,-2.833333,37.4,2011
S2179,9.460072222,48.4587139,2011
S4602,127.1833333,46.6,2017
S2871,-155.3046194,19.8333267,2017
S2419,111.8710811,26.7598911,2014
S6594,9.460072222,48.4587139,2011
S7504,-116.593305,54.20218352,2016
S3359,-156.03845,20.7991861,2010
S5616,-117.325814,53.42042705,2016
S7279,-155.3176528,19.8207917,2017
S2979,9.460072222,48.4587139,2011
S6759,-155.3046194,19.8333267,2017
S6004,27.2624,58.2986,2009
S2988,9.460072222,48.4587139,2011
S2811,4.97488,50.86627,2018
S5010,39.45694444,51.91055556,2012
S2267,109.0697222,19.4825,2018
S4845,-155.3070028,19.8329472,2017
S5099,11.45361111,0.819722222,2018
S4746,4.98762,50.87278,2018
S3716,115.8218,40.8524,2010
S1197,109.4961111,18.28472222,2018
S4110,126.8425,45.845556,2014
S4625,34.3957,-18.889181,2014
S923,-6.502575,6.1304,2012
S2245,-73.37,45.72,2011
S928,116.9377106,28.2102244,2014
S4963,-73.37,45.72,2011
S2687,145.5994444,-17.02305556,2012
S886,-6.652775,5.595761111,2012
S7025,-155.3046194,19.8333267,2017
S5675,-155.3070028,19.8329472,2017
S1700,29.18593333,-25.99931667,2017
S5855,-155.3102889,19.8328028,2017
S1294,30.67861111,-1.701944444,2018
S2325,9.460072222,48.4587139,2011
S2212,9.460072222,48.4587139,2011
S1597,109.4094444,18.33138889,2018
S5842,9.64,34.74,2014
S3560,37.57138889,-0.050833333,2017
S1569,112.53,23.17,2015
S3496,-155.3251139,19.82215833,2017
S979,111.8695575,26.7627964,2014
S2166,108.066667,34.283333,2015
S1352,-155.3046194,19.8330333,2017
S5806,-155.3159722,19.8209611,2017
S4620,119.5609,42.6067,2010
S2864,-155.3263889,19.82154722,2017
S5380,9.460072222,48.4587139,2011
S1049,29.18953333,-26.00176667,2017
S4004,34.22525,-19.0067333,2014
S2374,10.405344,50.971664,2011
S6211,-155.3046194,19.8330333,2017
S7356,-155.3046194,19.8333267,2017
S3680,9.460072222,48.4587139,2011
S7097,27.2624,58.2986,2009
S2735,-87.2093,21.2103,2013
S6355,-117.734429,53.93828319,2016
S2175,9.460072222,48.4587139,2011
S1090,126.1166667,47.93333333,2017
S1471,117.07359,35.06678,2015
S3954,19.800422,60.334725,2015
S1834,16.87583333,60.2775,2018
S1842,29.19861111,-2.480833333,2018
S5479,-155.3251139,19.82215833,2017
S2743,19.543156,60.235483,2015
S5283,20.2683,60.140756,2015
S4777,4.98676,50.87565,2018
S3957,-155.3176528,19.8207917,2017
S3326,34.19967,-19.0001,2014
S1460,116.99994,35.00517,2015
S986,-5.846402778,6.154569444,2012
S5481,-155.3102889,19.8328028,2017
S2944,-73.37,45.72,2011
S1346,110.4,22.70916667,2018
S4480,37.57,54.86361111,2018
S4119,-155.3046194,19.8330333,2017
S1436,16.45972222,56.53888889,2010
S7569,-119.099106,56.24936834,2016
S7385,-156.03845,20.7991861,2010
S6341,16.89194444,61.14666667,2013
S3557,-113.35,48.4666667,NA_
S2605,106.6630556,23.89861111,2018
S944,-6.504855556,5.255608333,2012
S5710,-69.8975,-4.008611111,2012
S7085,34.37243,-18.9478833,2014
S2465,111.9218,40.7757,2010
S3512,-155.3176528,19.8207917,2017
S6345,-117.725821,53.9446358,2016
S1988,127.5833333,47.68333333,2017
S2801,9.460072222,48.4587139,2011
S1802,-107.6833333,50.3,2011
S1128,-117.2491667,33.53194444,2019
S6226,-155.3170028,19.8208167,2017
S2376,9.460072222,48.4587139,2011
S7110,80.42361111,6.417777778,2012
S4897,-107.6833333,50.3,2011
S5921,-155.3170028,19.8208167,2017
S2372,-73.37,45.72,2011
S4106,-89.1725,19.95833333,2015
S3252,-37.48333333,-11.66472222,2018
S7288,-117.325814,53.42042705,2016
S2194,116.2833333,42.0333333,2010
S4264,-155.3263889,19.82154722,2017
S1778,20.275514,60.130225,2015
S2766,115.71,29.28,2018
S1182,110.4,22.70916667,2018
S4893,-118.762735,54.51051497,2016
S6666,-117.725821,53.9446358,2016
S2181,45.36416667,-22.56638889,2010
S2736,4.96274,50.86261,2018
S3437,-155.3159722,19.8209611,2017
S1332,112.53,23.17,2015
S4175,-155.3010472,19.8330056,2017
S3005,114.27039,33.36182,2015
S1869,-39.19277778,-8.455833333,2018
S1080,29.18716667,-25.999917,2017
S1782,19.543256,60.235711,2015
S1243,-87.3486,20.4436,2013
S3387,111.0244444,29.6425,2012
S4068,113.34479,34.88979,2015
S2202,112.5388264,23.1793786,2014
S7776,-51.5925,64.20166667,2017
S6359,-116.966739,53.32204872,2016
S3642,-117.970426,54.58351057,2016
S997,29.18801667,-25.99396667,2017
S1941,108.066667,34.283333,2016
S3334,9.460072222,48.4587139,2011
S6305,-119.097777,56.26112706,2016
S4205,119.1878,41.1428,2010
S2657,146.12,-19.01916667,2014
S2348,9.460072222,48.4587139,2011
S4491,-155.3261611,19.8219194,2017
S2845,4.93619,50.85123,2018
S2671,110.1,23.07916667,2018
S5221,-116.593305,54.20218352,2016
S4229,127.5833333,47.68333333,2017
S7121,-107.6833333,50.3,2011
S6022,27.2624,58.2986,2009
S1961,112.53,23.17,2015
S1847,4.99042,50.88746,2018
S2091,110.1369444,23.25555556,2018
S5275,19.543219,60.2355,2015
S1544,-64.185425,-31.560315,2015
S2290,9.460072222,48.4587139,2011
S2741,-87.3499,20.4441,2013
S3515,-155.3070028,19.8329472,2017
S1105,24.36194444,-17.55944444,2019
S5585,-155.3070028,19.8329472,2017
S5394,-116.593305,54.20218352,2016
S4155,-155.3251139,19.82215833,2017
S6293,-116.966739,53.32204872,2016
S1331,4.99017,50.87242,2018
S1142,115.72,29.29,2018
S1592,-87.2089,21.2102,2013
S5895,-119.099106,56.24936834,2016
S1745,-105.8008333,35.77388889,2015
S4094,-117.970426,54.58351057,2016
S3453,9.460072222,48.4587139,2011
S3281,34.19967,-19.0001,2014
S4668,101.2,37.616667,2011
S1401,-73.37,45.72,2011
S1161,56.09777778,53.555,2018
S2646,9.58,34.49,2014
S4236,-155.3261611,19.8219194,2017
S1670,111.89003,32.52867,2015
S5760,4.93629,50.85095,2018
S4011,-156.03845,20.7991861,2010
S3430,-64.185897,-31.559813,2015
S2353,9.460072222,48.4587139,2011
S7328,-119.097777,56.26112706,2016
S6370,-116.966739,53.32204872,2016
S3832,89.34055556,26.65888889,2018
S1949,115.71,29.28,2018
S4241,-82.2175,8.760833333,2012
S898,111.0386111,29.6544444,2012
S3750,8.2675,50.14111111,2012
S4197,34.41057,-18.884006,2014
S1437,-9.654166667,31.51361111,2015
S2999,3.01889,39.83495,2018
S4739,-155.3010472,19.8330056,2017
S3636,19.539233,60.218297,2015
S980,-6.530744444,5.013608333,2012
S6337,-118.042189,54.55991094,2016
S2235,92.775,11.89083333,2015
S5963,9.460072222,48.4587139,2011
S6710,-155.3251139,19.82215833,2017
S4411,-65.81666667,18.31666667,2011
S4878,27.2624,58.2986,2009
S5887,-117.970426,54.58351057,2016
S1305,121.3047,46.5728,2010
S4281,119.4960572,29.0283261,2014
S3520,-155.3261611,19.8219194,2017
S7388,25.74333333,45.90222222,2014
S3190,116.99994,35.00517,2015
S2304,9.460072222,48.4587139,2011
S7255,-2.833333,37.4,2011
S7133,37.28805556,-0.1675,2017
S2023,117.5436,41.9577,2010
S3798,-155.3046194,19.8330333,2017
S2349,9.460072222,48.4587139,2011
S1870,29.1975,-26.00846667,2017
S1545,4.936449,50.851184,2018
S4274,27.81638889,55.57861111,2017
S4071,23.50277778,-19.9475,2019
S4735,-155.3010472,19.8330056,2017
S3491,-155.3261611,19.8219194,2017
S3823,-155.3251139,19.82215833,2017
S1273,19.927444,60.346778,2015
S6744,-155.3251139,19.82215833,2017
S1759,117.62931,37.00356,2015
S3713,-64.208686,-31.575274,2015
S4059,-118.762735,54.51051497,2016
S1747,111.8845108,26.7565039,2014
S4940,9.460072222,48.4587139,2011
S2074,9.460072222,48.4587139,2011
S1375,29.1965,-26.00793333,2017
S1304,126.8425,45.845556,2014
S4326,9.460072222,48.4587139,2011
S4308,34.3764,-18.928533,2014
S6183,-116.593305,54.20218352,2016
S2426,109.892,36.7461,2010
S1443,29.20118333,-26.00901667,2017
S2722,120.7122,42.9398,2010
S1451,112.53,23.17,2015
S4167,-155.3251139,19.82215833,2017
S3501,-155.3170028,19.8208167,2017
S4246,40.86583333,-2.3025,2018
S3504,-155.3176528,19.8207917,2017
S6743,-155.3102889,19.8328028,2017
S3785,116.2833333,42.0333333,2011
S5254,106.3887,36.6687,2010
S2449,114.326,41.0846,2010
S971,112.53,23.17,2015
S4365,-155.3176528,19.8207917,2017
S7031,27.2624,58.2986,2009
S3700,119.5947147,29.0078889,2014
S2421,4.93623,50.85126,2018
S5089,20.164331,60.074047,2015
S2555,121.3047,46.5728,2010
S6691,-119.99912,54.66892,2016
S1353,-155.3046194,19.8333267,2017
S2943,9.460072222,48.4587139,2011
S1336,109.4927778,21.99583333,2018
S7697,-2.833333,37.4,2011
S1646,115.72,29.29,2018
S2197,115.71,29.28,2018
S3920,147.3486111,-9.444722222,2011
S5415,34.41057,-18.884006,2014
S1355,-155.3046194,19.8333267,2017
S982,-73.37,45.72,2011
S4543,-155.3263889,19.82154722,2017
S6943,-155.3251139,19.82215833,2017
S2976,114.17215,33.42341,2015
S3537,9.460072222,48.4587139,2011
S993,115.04183,36.23006,2015
S7267,-155.3176528,19.8207917,2017
S2000,115.3978,41.2675,2010
S5999,27.2624,58.2986,2009
S2443,109.3211,36.9715,2010
S5207,-5.002222222,33.52138889,2014
S4626,34.45098,-18.937819,2014
S4056,-117.970426,54.58351057,2016
S7528,-2.833333,37.4,2011
S6840,108.8386,37.6043,2010
S4158,-155.3099972,19.8326083,2017
S4087,-113.35,48.4666667,NA_
S3045,9.460072222,48.4587139,2011
S5306,110.2791667,19.9025,2018
S4885,-155.3010472,19.8330056,2017
S4634,-107.6833333,50.3,2012
S7482,-73.37,45.72,2011
S1372,116.9109775,28.2519628,2014
S2990,119.93744,36.68844,2015
S4672,-155.3170028,19.8208167,2017
S5410,107.2189,37.7721,2010
S2596,4.98546,50.87591,2018
S2897,89.86805556,27.50027778,2018
S3877,9.460072222,48.4587139,2011
S3110,109.6545,38.5521,2010
S5666,-155.3046194,19.8333267,2017
S6497,-117.968734,54.58128419,2016
S4397,-155.3099972,19.8326083,2017
S2187,4.97514,50.86605,2018
S3122,-73.37,45.72,2011
S1888,-73.37,45.72,2011
S2007,23.56916667,58.58527778,2018
S1953,117.67639,36.98427,2015
S2252,119.45,42.46,2015
S3237,111.0166667,29.6336111,2012
S3101,126.0333333,44.86666667,2017
S2389,127.1833333,46.6,2017
S1454,-75.43111111,39.93361111,2018
S2992,-73.37,45.72,2011
S3506,-155.3176528,19.8207917,2017
S2196,-155.3099972,19.8326083,2017
S6746,-155.3046194,19.8333267,2017
S5754,-2.978055556,35.21916667,2014
S4357,19.539225,60.218303,2015
S7367,-118.486189,54.15963738,2016
S5013,-71.55138889,-41.08305556,2012
S3881,-155.3010472,19.8330056,2017
S6823,27.2624,58.2986,2009
S3862,102.8264,36.353,2010
S3514,-155.3070028,19.8329472,2017
S4277,127.65,46.95,2017
S4368,-155.3070028,19.8329472,2017
S6140,-119.099106,56.24936834,2016
S2307,9.460072222,48.4587139,2011
S2775,-64.93444444,-23.91861111,2013
S6925,-2.833333,37.4,2011
S1907,20.164208,60.074022,2015
S4359,-155.3261611,19.8219194,2017
S6897,34.45741,-18.934019,2014
S1391,20.163806,60.074064,2015
S3022,124.7,43.5,2017
S7303,-155.3176528,19.8207917,2017
S5366,124.7,43.5,2017
S2780,132.9458333,43.37638889,2010
S1043,3.01889,39.83495,2018
S4664,-156.03845,20.7991861,2010
S4019,19.924203,60.344758,2015
S1677,-63.51805556,-18.16916667,2018
S3923,-9.000555556,38.46972222,2012
S1418,34.183483,-19.01925,2014
S7310,-72.1875,42.4836111,2016
S7284,-155.3102889,19.8328028,2017
S3108,19.594153,60.235536,2015
S3588,119.6189275,29.0213653,2014
S3206,107.41,35.12,2013
S6777,-155.3010472,19.8330056,2017
S3795,103.5514,10.5736,2020
S4136,-155.3263889,19.82154722,2017
S4446,119.5928286,29.0034703,2014
S1744,-6.713638889,4.764219444,2012
S1136,112.28,35.2,2016
S6537,-99.36805556,19.28222222,2018
S4741,20.268314,60.140756,2015
S948,19.924189,60.344736,2015
S5079,8.586111111,45.76944444,2019
S4301,114.22539,33.37315,2015
S6749,-155.3070028,19.8329472,2017
S3192,34.22525,-19.0067333,2014
S4026,-79.8434,9.110057,2012
S4366,-155.3261611,19.8219194,2017
S4257,126.8425,45.845556,2014
S4237,-158.1794444,21.3525,2017
S2040,4.98599,50.87578,2018
S3583,117.07334,35.00309,2015
S1982,109.4927778,21.99583333,2018
S1178,110.1997222,19.75972222,2018
S1377,115.50631,33.22105,2015
S3177,-155.3251139,19.82215833,2017
S3324,-155.3261611,19.8219194,2017
S3221,-84.59916667,10.22111111,2013
S4093,-117.968734,54.58128419,2016
S7618,-155.3159722,19.8209611,2017
S5824,110.1475,54.36638889,2016
S2584,-117.968734,54.58128419,2016
S4121,-155.3263889,19.82154722,2017
S2939,116.9320697,28.2089483,2014
S1967,34.19967,-19.0001,2014
S3582,114.83136,37.76644,2015
S7466,-155.3046194,19.8333267,2017
S6054,34.3957,-18.889181,2014
S6751,-155.3170028,19.8208167,2017
S4533,-73.37,45.72,2011
S3305,51.57333333,30.73222222,2012
S5907,-155.3046194,19.8330333,2017
S1815,18.42583333,-33.98111111,2016
S6636,-155.3263889,19.82154722,2017
S1457,119.5934392,29.0018711,2014
S2058,56.14611111,53.62944444,2018
S3653,-155.3099972,19.8326083,2017
S977,-5.859869444,6.135433333,2012
S2402,108.7977778,18.48027778,2018
S4459,19.928056,60.346506,2015
S4445,34.19967,-19.0001,2014
S889,-5.852558333,6.131147222,2012
S3916,-155.3176528,19.8207917,2017
S4262,-155.3070028,19.8329472,2017
S4402,27.2624,58.2986,2009
S5187,9.460072222,48.4587139,2011
S5633,-155.3102889,19.8328028,2017
S4166,-155.3102889,19.8328028,2017
S5981,-117.33073,53.8039,2016
S1801,126.8333333,48.33333333,2017
S6796,-155.3099972,19.8326083,2017
S2081,9.460072222,48.4587139,2011
S2264,110.6186111,19.59666667,2018
S4896,-155.3261611,19.8219194,2017
S2464,103.9577,36.3664,2010
S3393,128.2188889,26.71972222,2012
S3606,-113.35,48.4666667,NA_
S2381,9.460072222,48.4587139,2011
S887,-6.716727778,4.762780556,2012
S6800,-155.3251139,19.82215833,2017
S969,-5.8605,6.135627778,2012
S6820,27.2624,58.2986,2009
S4892,-117.325814,53.42042705,2016
S1978,19.594114,60.235483,2015
S1793,19.671508,60.213014,2015
S4025,-73.37,45.72,2011
S7211,42.65055556,11.76666667,2018
S1058,-87.2121,21.2102,2013
S6962,-113.35,48.4666667,NA_
S2031,-64.185656,-31.560563,2015
S4109,-155.3099972,19.8326083,2017
S1637,109.4927778,21.99583333,2018
S2403,-82.20638889,39.42638889,2018
S6493,-119.099106,56.24936834,2016
S2153,109.4094444,18.33138889,2018
S3337,-118.042189,54.55991094,2016
S2370,119.4823967,29.0300258,2014
S1348,-87.1921,21.2105,2013
S1235,79.56888889,29.42055556,2018
S1885,109.1894444,22.41388889,2018
S5388,10.405344,50.971664,2011
S3134,114.829,37.83464,2015
S4632,73.79666667,71.02222222,2018
S1061,112.53,23.17,2015
S5786,-155.3102889,19.8328028,2017
S4260,20.276169,60.130247,2015
S4853,-116.593305,54.20218352,2016
S7162,-155.3046194,19.8330333,2017
S4623,9.460072222,48.4587139,2011
S3007,-117.968734,54.58128419,2016
S2255,106.5066667,24.05666667,2018
S5712,-155.3170028,19.8208167,2017
S3915,19.671514,60.213008,2015
S4150,-155.3046194,19.8330333,2017
S2675,125.4333333,43.78333333,2017
S5634,10.405344,50.971664,2011
S5261,-155.3102889,19.8328028,2017
S1835,111.8732203,26.7599853,2014
S1971,34.362,-18.9713333,2014
S5411,118.2227,42.1321,2010
S2191,-73.37,45.72,2011
S3239,121.4348,45.5688,2010
S4994,-155.3099972,19.8326083,2017
S3717,114.5184,40.1842,2010
S4381,4.98774,50.87258,2018
S3494,-155.3170028,19.8208167,2017
S3149,111.8684886,26.7618803,2014
S2724,109.5333333,19.47361111,2018
S5577,-155.3159722,19.8209611,2017
S5518,10.405344,50.971664,2011
S2186,4.960124,50.861043,2018
S5156,4.90455,50.86576,2018
S5684,-119.680605,54.81207452,2016
S5983,-119.097777,56.26112706,2016
S4294,19.540508,60.217978,2015
S4371,-155.3176528,19.8207917,2017
S6657,-117.33073,53.8039,2016
S4022,-73.37,45.72,2011
S1628,112.29,35.1,2016
S3596,105.911,36.4494,2010
S5347,27.2624,58.2986,2009
S1234,3.01889,39.83495,2018
S3675,106.2413889,24.28666667,2018
S1134,108.1666667,34.35,2015
S1407,29.1869,-25.99933333,2017
S1141,108.1666667,34.35,2015
S3320,-64.185656,-31.560563,2015
S1925,29.18601667,-25.99355,2017
S7445,-155.3010472,19.8330056,2017
S1875,41.69944444,43.44805556,2018
S6755,-155.3263889,19.82154722,2017
S1601,3.01889,39.83495,2018
S4593,-155.3251139,19.82215833,2017
S1312,-113.35,48.4666667,NA_
S3516,-155.3170028,19.8208167,2017
S3127,-156.03845,20.7991861,2011
S1975,34.362,-18.9713333,2014
S2757,102.3103,35.9628,2010
S4546,-73.37,45.72,2011
S3816,120.7122,42.9398,2010
S1222,111.91027,32.54168,2015
S1003,-6.647630556,5.602497222,2012
S4124,-155.3251139,19.82215833,2017
S1584,20.276164,60.130253,2015
S3245,-155.3263889,19.82154722,2017
S2062,99.17583333,20.01972222,2014
S3591,-67.09138889,-29.96972222,2018
S2830,19.789125,60.365367,2015
S2093,114.8905,37.76742,2015
S3870,12.33083333,56.04666667,2014
S7143,-138.2783333,61.21305556,2015
S2875,91.10305556,26.48138889,2018
