Mean_R2_Random,StDev_R2_Random,Mean_RMSE_Random,StDev_RMSE_Random,Mean_MAE_Random,StDev_MAE_Random,cName,Mean_R2_Spatial,StDev_R2_Spatial,Mean_RMSE_Spatial,StDev_RMSE_Spatial,Mean_MAE_Spatial,StDev_MAE_Spatial
0.5851293407640494,0.016363203826030726,0.9217957942840777,0.019499715529764733,0.6796964229885609,0.012526183164189256,ectomycorrhizal_richness_rf_VPS6_LP10_REGRESSION,0.27565897789917454,0.09062971384786145,1.1625266955801516,0.08494091429631971,0.9162134096450348,0.09134205863142782
0.5765705465586921,0.016494392224145255,0.9312686163950319,0.019933403013679615,0.6878379346965193,0.012823037375067452,ectomycorrhizal_richness_rf_VPS6_LP12_REGRESSION,0.2678703382460836,0.08990539589331253,1.168986606832652,0.08584250079156765,0.9228031787991858,0.09326682181374962
0.6243483044525243,0.016203222061708145,0.8770590690526984,0.01735992604458389,0.6397141904414501,0.011782772052388962,ectomycorrhizal_richness_rf_VPS6_LP2_REGRESSION,0.27910010095315124,0.09215469715824921,1.1597778419952691,0.08736764819513153,0.9123559901865228,0.09904851882690086
0.6161141445310434,0.016218528406569867,0.8866553513770736,0.01868553141590395,0.6496148307627739,0.012506572883439312,ectomycorrhizal_richness_rf_VPS6_LP4_REGRESSION,0.2805307840559525,0.0896281601502466,1.1587481361267176,0.0850048369816131,0.9097836557289545,0.09264202354097638
0.6042759765400355,0.01595732409989432,0.9002559099132489,0.018864432184292134,0.6610230167815057,0.01247859713080502,ectomycorrhizal_richness_rf_VPS6_LP6_REGRESSION,0.282570929575379,0.09182077230713585,1.1569197019462585,0.08655237856701328,0.9105077029728472,0.09434063182333702
0.594176188398509,0.01587559515427845,0.9116834807938792,0.018701062465378702,0.6711641854740393,0.012466951272270706,ectomycorrhizal_richness_rf_VPS6_LP8_REGRESSION,0.27772842258061237,0.09406034697476189,1.1605364527963098,0.0849330177075345,0.9134326397804786,0.09004976684855345
0.5932299776997121,0.016576952938696238,0.9127367358765255,0.019648983518233427,0.6714243706453865,0.012386892667871654,ectomycorrhizal_richness_rf_VPS8_LP10_REGRESSION,0.27658031679201434,0.09788232747188931,1.1613757001673382,0.08967387996544829,0.9154091557579328,0.097111926067258
0.5858318864564557,0.01617154017010735,0.9210124279310807,0.01901253285523833,0.678664273118296,0.01213544388091687,ectomycorrhizal_richness_rf_VPS8_LP12_REGRESSION,0.27896072018559026,0.09889105477419452,1.159322885339495,0.09011071410122544,0.9120354192758908,0.09374744823338294
0.6277589624254466,0.015682134900888253,0.8730846553193903,0.017201234264477647,0.6359996775785827,0.011039267680047997,ectomycorrhizal_richness_rf_VPS8_LP2_REGRESSION,0.2807270577624177,0.10099166249673948,1.1576442612627549,0.09023178587923125,0.9092427780932523,0.09874793875623385
0.6217464646784019,0.015549096549452962,0.8801253992099445,0.01737736167091968,0.6434118700156384,0.011945418257402463,ectomycorrhizal_richness_rf_VPS8_LP4_REGRESSION,0.27402050271580214,0.09498167767053703,1.1639101888517434,0.09127611090816787,0.9178445323148907,0.09983699975462987
0.6123009707155627,0.015810653856184638,0.8910750757306773,0.018805168429860193,0.6530707973010025,0.012228473330750457,ectomycorrhizal_richness_rf_VPS8_LP6_REGRESSION,0.27382291529613473,0.10008261032123827,1.163605042280739,0.09323736058841675,0.9161868536674505,0.10154468216361882
0.6030336929813674,0.015912104206005452,0.9016699933251516,0.01877226833152583,0.6624974768425466,0.012324573977000616,ectomycorrhizal_richness_rf_VPS8_LP8_REGRESSION,0.27484314400045956,0.09992398458968883,1.1626249459638613,0.0915512772588508,0.916185440120967,0.09953938497631801
