Mean_R2_Random,StDev_R2_Random,Mean_RMSE_Random,StDev_RMSE_Random,Mean_MAE_Random,StDev_MAE_Random,cName,Mean_R2_Spatial,StDev_R2_Spatial,Mean_RMSE_Spatial,StDev_RMSE_Spatial,Mean_MAE_Spatial,StDev_MAE_Spatial
0.5772557856508286,0.03764471838091667,0.5686625095226532,0.02970839753053704,0.42035466438747815,0.016675572224777852,arbuscular_mycorrhizal_richness_rf_VPS12_LP6_REGRESSION,0.22341904147101393,0.16817134719114732,0.7684586327499161,0.12808918968264785,0.60950197250005,0.11098432932800496
0.5710030571313063,0.0370510196722088,0.5729195256384461,0.02957232558238572,0.4244173986685185,0.01691380362722029,arbuscular_mycorrhizal_richness_rf_VPS12_LP8_REGRESSION,0.23137672925135924,0.1672523604039446,0.7646513500752652,0.12754797309157992,0.6061017831197086,0.10999321293264809
0.5419602317403742,0.033700547456958184,0.592413007729133,0.032514526684670884,0.4432224896756044,0.021313167461211098,arbuscular_mycorrhizal_richness_rf_VPS4_LP10_REGRESSION,0.21050847506791276,0.1609205366888561,0.7762010345039024,0.13045151099731633,0.6189411130972841,0.11459659041288105
0.5337109708022172,0.03408665235217573,0.5978108115874855,0.03419297832793534,0.4489798000020954,0.022519788774818063,arbuscular_mycorrhizal_richness_rf_VPS4_LP12_REGRESSION,0.19576519327412426,0.17686503923704336,0.7819893879424727,0.13138633678935632,0.623168350937715,0.11371799529746539
0.5856752877555813,0.040485908861007405,0.5627789419567544,0.029596269453631443,0.41482564708131503,0.017618891569688745,arbuscular_mycorrhizal_richness_rf_VPS4_LP2_REGRESSION,0.24185292387414736,0.15857839357022355,0.7598464160135853,0.1238024693166545,0.6029179138704087,0.10768898397439924
0.5720154748238239,0.037125263482571814,0.572222251115267,0.029073835777949072,0.42374374886364696,0.01714392089367463,arbuscular_mycorrhizal_richness_rf_VPS4_LP4_REGRESSION,0.21085740535495487,0.15965499598431424,0.7754706957531109,0.1252735914404392,0.6155242602481847,0.10952334918257296
0.5621982141780693,0.03470596451466699,0.5789684295454001,0.030251639176125215,0.4305190382388166,0.019433254936980233,arbuscular_mycorrhizal_richness_rf_VPS4_LP6_REGRESSION,0.22070523154977667,0.17419520866994526,0.7697972932420142,0.12887574541051375,0.6132953028257196,0.11315480013739711
0.5510474532408967,0.034914632922970174,0.5863843628719447,0.031612747091432566,0.43783808782674194,0.02006615240125507,arbuscular_mycorrhizal_richness_rf_VPS4_LP8_REGRESSION,0.1976050841680628,0.16949006934712324,0.7817088699918235,0.13032182270303483,0.6211502455583511,0.11296071313774056
0.5511261809807101,0.03635683599199395,0.5862548496911726,0.03168038254811164,0.43759324842695885,0.0194431493369571,arbuscular_mycorrhizal_richness_rf_VPS6_LP10_REGRESSION,0.2233316551748195,0.1545281064277242,0.7708940836050406,0.13352197807358052,0.6126059891603501,0.11506030897398074
0.5451077525723725,0.034873868819356287,0.5902966987851066,0.032351032449432035,0.4416498000449659,0.020612614088108043,arbuscular_mycorrhizal_richness_rf_VPS6_LP12_REGRESSION,0.20489399200550756,0.16822179611891275,0.7779255436036413,0.12898451749264422,0.6192325418050447,0.11314673623786632
0.5880694465880554,0.0398303947296133,0.5611351201494627,0.02878831302599209,0.4136785322250061,0.016404847645617907,arbuscular_mycorrhizal_richness_rf_VPS6_LP2_REGRESSION,0.231468704902248,0.15445248024755562,0.7650934843354175,0.12328999362245095,0.6084027091500455,0.1063274006861206
0.5783210080802533,0.03787964298930175,0.5679311236326875,0.02956889324226628,0.41980007499366645,0.017219918061587198,arbuscular_mycorrhizal_richness_rf_VPS6_LP4_REGRESSION,0.23104087543937774,0.16480633832250238,0.7649175278795916,0.12686207826274,0.6055959884861031,0.11008162531592684
0.5696234932816513,0.03737177537861692,0.5738309768242489,0.02968531537455471,0.42566414192512275,0.017907137703699005,arbuscular_mycorrhizal_richness_rf_VPS6_LP6_REGRESSION,0.22435994954963814,0.15366565238126403,0.7695600355872296,0.12763536436952694,0.6107463719670955,0.11120308802270833
0.5590726281561162,0.03455836785664139,0.5810274333713787,0.029858293074310715,0.43201658646674906,0.018129358413288926,arbuscular_mycorrhizal_richness_rf_VPS6_LP8_REGRESSION,0.22281640495133503,0.15970920362628732,0.7697452149538281,0.1285199085786028,0.6107407393138582,0.1114495436279197
0.5554518302323251,0.036104087718518266,0.5833880157318088,0.031186287250704648,0.43458263186137397,0.01899629848422541,arbuscular_mycorrhizal_richness_rf_VPS8_LP10_REGRESSION,0.21361883108283322,0.17613484451644004,0.7735030412298377,0.13149706687208837,0.6135160017597806,0.11436579663906339
0.5495515549967795,0.03572905192961004,0.587311452659485,0.03158454298414598,0.4384884822562163,0.019864990598696133,arbuscular_mycorrhizal_richness_rf_VPS8_LP12_REGRESSION,0.2114880495087827,0.16211203176945324,0.7759587380697341,0.13246526572119952,0.61664991957134,0.11448960987067172
0.5884080273209207,0.0382520066388597,0.5609754577530073,0.02834406538434116,0.41285910668469966,0.01588003089344816,arbuscular_mycorrhizal_richness_rf_VPS8_LP2_REGRESSION,0.24757407014895216,0.14639936780304913,0.758638740025559,0.12702945610559827,0.5999008943088114,0.108047392684764
0.5810434389682788,0.03786660488211611,0.5660199616327383,0.02811559740409419,0.4182831148491995,0.016138199283466142,arbuscular_mycorrhizal_richness_rf_VPS8_LP4_REGRESSION,0.23278848059757645,0.1616974165479667,0.7640355333693798,0.12492462157024165,0.605487551200176,0.10859668382412585
0.5714936182978833,0.035780381124059825,0.5726121260346142,0.028381603280483027,0.4239431611817265,0.01734742158041147,arbuscular_mycorrhizal_richness_rf_VPS8_LP6_REGRESSION,0.21446358906141288,0.16663625113905678,0.7722702832247238,0.12302714907548296,0.6141995489697815,0.1088635675695785
0.5634055484424307,0.03488823378994428,0.5781321748175682,0.02979963512175974,0.4296159959047808,0.01766104662847244,arbuscular_mycorrhizal_richness_rf_VPS8_LP8_REGRESSION,0.2225878191384898,0.15799365075206423,0.7708663115726406,0.1327422686030013,0.6128023609750402,0.11552629990552196
