Mean_R2_Random,StDev_R2_Random,Mean_RMSE_Random,StDev_RMSE_Random,Mean_MAE_Random,StDev_MAE_Random,cName,Mean_R2_Spatial,StDev_R2_Spatial,Mean_RMSE_Spatial,StDev_RMSE_Spatial,Mean_MAE_Spatial,StDev_MAE_Spatial
0.6085305603947819,0.043902704444469275,0.5469121133031367,0.03434462261522886,0.40229763364718246,0.017947936905117503,arbuscular_mycorrhizal_richness_rf_VPS12_LP6_REGRESSION,0.186759825452872,0.2727440050600322,0.7720080540098614,0.12002578914592504,0.6161834247542315,0.09818362816771015
0.6042906620906561,0.043563664358113624,0.5499276294189108,0.03457542198407608,0.4053934494628934,0.01860378222244595,arbuscular_mycorrhizal_richness_rf_VPS12_LP8_REGRESSION,0.1857470910519027,0.269338777748873,0.7732244829459727,0.12004090623843722,0.6168062526833973,0.09462698021503005
0.579182366511996,0.04007658100146859,0.5675686493086005,0.03557191021370308,0.42319188504354877,0.02033033956373722,arbuscular_mycorrhizal_richness_rf_VPS4_LP10_REGRESSION,0.2324027997345603,0.2065170800193676,0.7581006753213042,0.12011842833332224,0.6041028975273411,0.10042787048148905
0.5700174532364495,0.04036093153061753,0.5738067028813667,0.036760516712786476,0.4291537300643024,0.020814782260415287,arbuscular_mycorrhizal_richness_rf_VPS4_LP12_REGRESSION,0.21207900727072032,0.21609096281916915,0.7690033018918077,0.1298614602278153,0.6124440158051662,0.10885863537729047
0.6126572944004719,0.047170819865987305,0.5439058807035768,0.036674633919192075,0.4000024408387799,0.02004051810394764,arbuscular_mycorrhizal_richness_rf_VPS4_LP2_REGRESSION,0.2229492387890291,0.22458792877364175,0.7583846256355451,0.10538901341883762,0.6029594080381679,0.08646618446760353
0.6062257221111493,0.043350111278828596,0.5486908587542555,0.03567792346246548,0.4050204392184257,0.018814072085477633,arbuscular_mycorrhizal_richness_rf_VPS4_LP4_REGRESSION,0.2354069584972726,0.21340710863744428,0.7542448758827844,0.11166249078848516,0.6004091210946263,0.0916220748811523
0.5963398538237868,0.04128390368487262,0.555694979302839,0.035050363973235917,0.4115690891740627,0.01927688078729333,arbuscular_mycorrhizal_richness_rf_VPS4_LP6_REGRESSION,0.22295904401410782,0.2334283865397862,0.7582929682639413,0.11313444240651394,0.6066544426969621,0.09238383895182072
0.5870085218199733,0.039924061442937774,0.56222381406866,0.03520935801373181,0.41784962733506176,0.01986837695753952,arbuscular_mycorrhizal_richness_rf_VPS4_LP8_REGRESSION,0.2159617870155735,0.22756465450171817,0.7641117043373915,0.1217191424610379,0.610429054621749,0.1015282221532405
0.5902926351278841,0.04182675954030541,0.5598561966743398,0.03565877023203293,0.415430176082936,0.019736855233209408,arbuscular_mycorrhizal_richness_rf_VPS6_LP10_REGRESSION,0.2033930552291893,0.23498679644340772,0.7686975447649732,0.11779274900157123,0.6153102967523686,0.09561402004486076
0.5829844424098836,0.041257632890579314,0.5649296331450725,0.036190415849481294,0.4202012168469297,0.020732394841214,arbuscular_mycorrhizal_richness_rf_VPS6_LP12_REGRESSION,0.2043488691654256,0.23236992807914278,0.7699878088153924,0.12549536523058472,0.6141782838738306,0.1005649590751659
0.6146508217218325,0.04889762967715268,0.5422899775771828,0.03615472994717325,0.39851757293880474,0.019299308798128093,arbuscular_mycorrhizal_richness_rf_VPS6_LP2_REGRESSION,0.19920674035915562,0.26699423726534355,0.7650197003801132,0.10420426801927138,0.6084424553455083,0.08251337632407128
0.6096778672930372,0.04418484587513025,0.5460824042930199,0.034159557821335805,0.40210660338515486,0.01800201377935253,arbuscular_mycorrhizal_richness_rf_VPS6_LP4_REGRESSION,0.22321318722420674,0.22631158379700753,0.7595853843124191,0.11519012367512921,0.6039333197483817,0.09310534243131954
0.6040662363346885,0.04105416507604198,0.5502420860448756,0.03395037134070307,0.40617525922188413,0.017963268071291304,arbuscular_mycorrhizal_richness_rf_VPS6_LP6_REGRESSION,0.21252409591329693,0.23588628449350751,0.7644876189806608,0.11999723335700303,0.6081789158953712,0.09508942224111216
0.5952745657990107,0.04131031360750837,0.5563588666305969,0.03401091429178376,0.4117051774225062,0.01880271607127367,arbuscular_mycorrhizal_richness_rf_VPS6_LP8_REGRESSION,0.20851912456714156,0.2350806059744455,0.7679212621326307,0.12739523283612095,0.6119895726851385,0.10237665557374828
0.5951024800963329,0.04185762379316376,0.5564999411177951,0.03520547468727076,0.41175782792412574,0.019317526268143127,arbuscular_mycorrhizal_richness_rf_VPS8_LP10_REGRESSION,0.18414715452263247,0.26214226010356256,0.7756435055650918,0.12434559084117569,0.6193785721060001,0.099173585746695
0.5883059603493103,0.041658630762394115,0.5612022902601781,0.03528086816013326,0.416220257686048,0.019283019783846132,arbuscular_mycorrhizal_richness_rf_VPS8_LP12_REGRESSION,0.18355518123171263,0.2663642369436411,0.7751879051374567,0.12342481502767795,0.6198189977230175,0.0983683224648296
0.6158440180175461,0.04767952473147059,0.5415461254074285,0.03614916390427437,0.39776038855303547,0.019858841356012173,arbuscular_mycorrhizal_richness_rf_VPS8_LP2_REGRESSION,0.19130697936704166,0.29467949531015514,0.7645529995975909,0.10539555849616891,0.60962359868964,0.08410039464942183
0.6127541670373109,0.04419997671594664,0.5439365725855567,0.034713598556159575,0.39925362069002096,0.017988059321280985,arbuscular_mycorrhizal_richness_rf_VPS8_LP4_REGRESSION,0.2117615483331507,0.24970813210545229,0.7613849973572453,0.11164407879651606,0.606446630104967,0.08875006431441583
0.6065014751652659,0.043392084384479626,0.5484024545526427,0.03454209946099709,0.4038085804422556,0.01794727590845497,arbuscular_mycorrhizal_richness_rf_VPS8_LP6_REGRESSION,0.1882479592870836,0.2741756112000833,0.7698257209737676,0.11098046725368899,0.6148630111675916,0.09228997286182468
0.5998858677840119,0.0424497966338968,0.5531033050615903,0.034760028395850566,0.4086871249097035,0.018788469071879487,arbuscular_mycorrhizal_richness_rf_VPS8_LP8_REGRESSION,0.19759800340210026,0.24847654216888598,0.7690344666826813,0.11318295197230392,0.6130088348427655,0.08924584483535762
